episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
contiguous,legacy,response,censor_rate,0.004407775768535262,0.005537974683544304,0.0011301989150090414,-0.001243218806509946,0.003616636528028933,8848,8848,UNRESOLVED
contiguous,legacy,response,stable_orbit_rate,0.005085895117540687,0.013110307414104882,0.008024412296564195,0.004746835443037976,0.011301989150090418,8848,8848,UP
contiguous,legacy,response,mean_episodes_experienced,2.125226039783002,2.4229204339963832,0.2976943942133814,0.23824593128390603,0.35996835443038,8848,8848,UP
contiguous,legacy,response,zero_episode_rate,0.26717902350813744,0.2416365280289331,-0.02554249547920434,-0.03661844484629295,-0.013788426763110317,8848,8848,DOWN
contiguous,legacy,response,mean_reuse_blocks,11.15630650994575,18.654724231464737,7.498417721518987,5.622683092224232,9.424547920433994,8848,8848,UP
contiguous,legacy,response,captured_episode_ordinal_mean,2.2222222222222223,3.0964912280701755,0.8742690058479532,0.32689491817398814,1.3899596174969302,45,114,UP
contiguous,legacy,response,recovered_before_capture_mean,1.2222222222222223,2.0964912280701755,0.8742690058479532,0.3268949181739879,1.3899596174969302,45,114,UP
contiguous,legacy,response,capture_in_first_episode_rate,0.37777777777777777,0.19298245614035087,-0.1847953216374269,-0.3502538684719536,-0.018739156596299676,45,114,DOWN
contiguous,legacy,response,orbit_given_captured,1.0,1.0,0.0,0.0,0.0,45,114,UNRESOLVED
contiguous,legacy,response,orbit_given_uncaptured,0.0,0.0002289901534234028,0.0002289901534234028,0.0,0.0005731989374728106,8803,8734,UNRESOLVED
contiguous,legacy,response,stop_in_episode_share,0.33363626036578437,0.37176551408289443,0.03812925371711007,0.024610884598492845,0.05143107184177404,8803,8734,UP
contiguous,legacy,response,capture_first_episode_after_last_new_rate,1.0,1.0,0.0,0.0,0.0,45,114,UNRESOLVED
