tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1049:5,1049,13,0,0,0,9,33
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1049:7,1049,4,0,0,0,7,33
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1052:7,1052,10,0,0,0,3,32
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1053:0,1053,300,0,0,0,9,69
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1053:3,1053,38,0,0,0,8,69
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1053:6,1053,13,0,0,0,16,69
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1054:2,1054,9,0,0,0,11,63
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1054:3,1054,30,0,0,0,7,63
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1054:6,1054,0,0,0,0,7,63
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1056:1,1056,48,0,0,0,14,80
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1056:5,1056,1,0,0,0,26,80
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1056:6,1056,30,0,0,0,31,80
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1056:7,1056,10,0,0,0,30,80
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1058:4,1058,372,0,0,0,3,79
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1061:4,1061,3,0,0,0,17,34
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1061:5,1061,24,11,3,4,12,34
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1062:6,1062,17,0,0,0,21,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1063:0,1063,368,0,0,0,4,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1063:1,1063,2,0,0,0,19,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1063:2,1063,287,0,0,0,29,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1063:3,1063,322,0,0,0,19,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1063:4,1063,32,0,0,0,22,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1063:5,1063,286,0,0,0,11,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1063:6,1063,411,0,0,0,19,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1063:7,1063,336,0,0,0,13,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1066:6,1066,2,0,0,0,12,31
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1070:2,1070,1,0,0,0,3,33
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1070:5,1070,4,0,0,0,2,33
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1074:1,1074,1,0,0,0,23,62
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1077:4,1077,13,0,0,0,42,62
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1078:5,1078,255,0,0,0,29,87
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1082:6,1082,404,0,0,0,12,34
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1085:0,1085,341,0,0,0,26,139
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1085:5,1085,12,0,0,0,35,139
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1085:7,1085,20,0,0,0,32,139
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1088:5,1088,76,0,0,0,15,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1088:6,1088,74,3,0,0,13,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1088:7,1088,4,0,0,0,13,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1091:5,1091,333,0,0,0,15,102
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1091:6,1091,32,0,0,0,14,102
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1091:7,1091,518,0,0,0,9,102
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1093:3,1093,386,0,0,0,56,94
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1095:7,1095,0,0,0,0,6,57
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1097:0,1097,22,0,0,0,42,99
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1097:1,1097,403,0,0,0,26,99
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1097:3,1097,365,0,0,0,35,99
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1097:5,1097,11,0,0,0,38,99
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1097:6,1097,409,0,0,0,49,99
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1097:7,1097,428,0,0,0,36,99
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1098:1,1098,17,0,0,0,11,51
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1099:2,1099,413,0,0,0,9,48
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1099:7,1099,5,0,0,0,6,48
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1102:1,1102,6,0,0,0,50,103
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1105:3,1105,3,0,0,0,11,78
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1105:6,1105,197,0,0,0,9,78
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1105:7,1105,0,0,0,0,12,78
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1107:0,1107,14,0,0,0,14,112
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1107:2,1107,37,0,0,0,15,112
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1107:4,1107,29,0,0,0,22,112
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1107:6,1107,65,31,3,10,23,112
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1107:7,1107,31,0,0,0,13,112
