metric,m0,m1,diff,ci_low,ci_high,n_prompts,n_m0,n_m1,direction,scale,contrast,kind,m0_tag,m1_tag,split,role,source,n_anchors
close_sampler_prob,0.27220416992821317,0.27058757214410256,-0.0016165977841106072,-0.017269577597981773,0.014377621180985272,118,127,127,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,all,127
eos_after_forced_close_prob,0.9999990446037679,0.9999989538063867,-9.079738116923863e-08,-2.330741511957779e-07,1.7993972500906923e-08,118,127,127,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,all,127
next_event_close_rate,0.189453125,0.181640625,-0.0078125,-0.03655273437500001,0.021153846153846162,61,64,64,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-cleanv2-s42,64
continue_rate,0.810546875,0.818359375,0.0078125,-0.02115384615384619,0.0365527343749999,61,64,64,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-cleanv2-s42,64
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,61,64,64,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-cleanv2-s42,64
unresolved_rate,0.0,0.0,0.0,0.0,0.0,61,64,64,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-cleanv2-s42,64
margin_first_policy,-4.232700892857143,-4.347098214285715,-0.11439732142857206,-0.25113208064988357,0.030716715869815222,61,64,64,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-cleanv2-s42,64
margin_first_raw,-4.462890625,-4.54296875,-0.080078125,-0.17579245645491803,0.02150170110887087,61,64,64,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-cleanv2-s42,64
close_prob_pre_filter,0.19843758963098335,0.20497797924623443,0.00654038961525108,-0.012160858910573858,0.026636611262772794,61,64,64,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-cleanv2-s42,64
close_sampler_prob,0.18536394660250047,0.18338438147077205,-0.0019795651317284224,-0.027221404723985522,0.024160691576649993,61,64,64,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-cleanv2-s42,64
eos_after_forced_close_prob,0.9999989511202098,0.9999989734157886,2.229557882760247e-08,-8.135731747183072e-08,1.2489677991556202e-07,61,64,64,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-cleanv2-s42,64
next_event_close_rate,0.3680555555555556,0.3611111111111111,-0.006944444444444475,-0.028769841269841223,0.014112903225806439,58,63,63,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-keep4-s42,63
continue_rate,0.6319444444444444,0.6388888888888888,0.00694444444444442,-0.014112903225806495,0.02876984126984117,58,63,63,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-keep4-s42,63
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,58,63,63,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-keep4-s42,63
unresolved_rate,0.0,0.0,0.0,0.0,0.0,58,63,63,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-keep4-s42,63
margin_first_policy,-3.517573696145126,-3.5884353741496606,-0.07086167800453458,-0.2012563089752038,0.06440281030444922,58,63,63,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-keep4-s42,63
margin_first_raw,-3.9623015873015874,-4.011904761904762,-0.04960317460317443,-0.14087941628264203,0.04508196721311464,58,63,63,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-keep4-s42,63
close_prob_pre_filter,0.3515412058776007,0.3527709324078219,0.0012297265302212423,-0.012053108780761936,0.014821802880847773,58,63,63,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-keep4-s42,63
close_sampler_prob,0.3604228094971912,0.3591749404471684,-0.0012478690500227763,-0.019867882246092764,0.017538504643077366,58,63,63,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-keep4-s42,63
eos_after_forced_close_prob,0.999999139571192,0.9999989338857247,-2.05685467324912e-07,-4.67704267570479e-07,-2.2364432020194417e-08,58,63,63,m1_lower,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,all,qwen3-4b-keep4-s42,63
next_event_close_rate,0.5274621212121212,0.5104166666666666,-0.017045454545454586,-0.051136363636363646,0.016098484848484862,66,66,66,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,all,66
continue_rate,0.4725378787878788,0.4895833333333333,0.01704545454545453,-0.016098484848484862,0.051136363636363646,66,66,66,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,all,66
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,66,66,66,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,all,66
unresolved_rate,0.0,0.0,0.0,0.0,0.0,66,66,66,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,all,66
margin_first_policy,0.0649350649350646,0.059523809523809014,-0.005411255411255582,-0.11093073593073612,0.09740259740259702,66,66,66,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,all,66
margin_first_raw,-1.4545454545454546,-1.4583333333333333,-0.0037878787878786735,-0.07765151515151514,0.06818181818181812,66,66,66,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,all,66
close_prob_pre_filter,0.5071368264180147,0.5122356121070004,0.005098785688985696,-0.016781422038467574,0.02660800749321677,66,66,66,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,all,66
close_sampler_prob,0.5160107405533699,0.5100371169936423,-0.005973623559727637,-0.03557337138790869,0.02290219237701105,66,66,66,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,all,66
eos_after_forced_close_prob,0.9999993027811924,0.9999992855038561,-1.7277336339382998e-08,-6.936855248551588e-08,3.226082956886405e-08,66,66,66,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,all,66
next_event_close_rate,0.36742424242424243,0.3522727272727273,-0.015151515151515138,-0.0757575757575758,0.03977272727272729,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
continue_rate,0.6325757575757576,0.6477272727272727,0.015151515151515138,-0.03977272727272729,0.0757575757575758,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
unresolved_rate,0.0,0.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
margin_first_policy,-0.5681818181818186,-0.5519480519480522,0.016233766233766378,-0.16774891774891776,0.20021645021645013,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
margin_first_raw,-1.8977272727272727,-1.8863636363636365,0.011363636363636243,-0.11742424242424243,0.14015151515151514,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
close_prob_pre_filter,0.3704117783752008,0.38376965129955365,0.013357872924352865,-0.02417161578768706,0.05128224352691317,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
close_sampler_prob,0.3594937146230312,0.35565455800392154,-0.0038391566191096627,-0.056590112034453736,0.04640282139776827,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
eos_after_forced_close_prob,0.9999991869776328,0.9999991792587813,-7.718851446902875e-09,-1.0053253577946286e-07,7.508803693268006e-08,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-cleanv2-s42,33
next_event_close_rate,0.6875,0.6685606060606061,-0.018939393939393923,-0.05681818181818177,0.018939393939393923,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-keep4-s42,33
continue_rate,0.3125,0.3314393939393939,0.018939393939393923,-0.018939393939393923,0.05681818181818182,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-keep4-s42,33
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-keep4-s42,33
unresolved_rate,0.0,0.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-keep4-s42,33
margin_first_policy,0.6980519480519478,0.6709956709956703,-0.027056277056277556,-0.14610389610389707,0.09199134199134155,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-keep4-s42,33
margin_first_raw,-1.0113636363636365,-1.0303030303030303,-0.01893939393939381,-0.10227272727272729,0.06439393939393945,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-keep4-s42,33
close_prob_pre_filter,0.6438618744608285,0.6407015729144473,-0.00316030154638125,-0.028286469018437475,0.02053301335910373,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-keep4-s42,33
close_sampler_prob,0.6725277664837087,0.6644196759833629,-0.008108090500345777,-0.04285611631337035,0.026559481147928398,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-keep4-s42,33
eos_after_forced_close_prob,0.9999994185847517,0.999999391748931,-2.683582067675161e-08,-7.714720121898556e-08,2.8573797081210505e-08,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,natural_stop,qwen3-4b-keep4-s42,33
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,all,33
continue_rate,1.0,1.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,all,33
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,all,33
unresolved_rate,0.0,0.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,all,33
margin_first_policy,-10.075757575757578,-10.265151515151517,-0.18939393939393945,-0.38974567099567253,0.010822510822508891,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,all,33
margin_first_raw,-8.553030303030303,-8.68560606060606,-0.1325757575757578,-0.2728219696969703,0.007575757575757791,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,all,33
close_prob_pre_filter,0.0032950004521866798,0.0023346174599338434,-0.0009603829922528364,-0.002271711351592448,1.5555751353887753e-05,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,all,33
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,all,33
eos_after_forced_close_prob,0.9999984747190306,0.999998200091212,-2.746278185972173e-07,-7.700632849078071e-07,1.0016723339945047e-07,33,33,33,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,all,33
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,16,16,16,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-cleanv2-s42,16
continue_rate,1.0,1.0,0.0,0.0,0.0,16,16,16,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-cleanv2-s42,16
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,16,16,16,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-cleanv2-s42,16
unresolved_rate,0.0,0.0,0.0,0.0,0.0,16,16,16,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-cleanv2-s42,16
margin_first_policy,-9.88839285714286,-10.033482142857142,-0.14508928571428292,-0.3794642857142847,0.10044642857142883,16,16,16,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-cleanv2-s42,16
margin_first_raw,-8.421875,-8.5234375,-0.1015625,-0.265625,0.0703125,16,16,16,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-cleanv2-s42,16
close_prob_pre_filter,0.003844008216852298,0.0028932940082607808,-0.0009507142085915174,-0.0031488770851973093,0.000507393707759607,16,16,16,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-cleanv2-s42,16
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,16,16,16,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-cleanv2-s42,16
eos_after_forced_close_prob,0.9999983231575509,0.9999984719559806,1.487984296888456e-07,-1.5306377479928912e-07,4.391608313086825e-07,16,16,16,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-cleanv2-s42,16
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,17,17,17,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-keep4-s42,17
continue_rate,1.0,1.0,0.0,0.0,0.0,17,17,17,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-keep4-s42,17
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,17,17,17,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-keep4-s42,17
unresolved_rate,0.0,0.0,0.0,0.0,0.0,17,17,17,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-keep4-s42,17
margin_first_policy,-10.252100840336137,-10.483193277310924,-0.23109243697478732,-0.5882352941176432,0.10504201680672587,17,17,17,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-keep4-s42,17
margin_first_raw,-8.676470588235293,-8.838235294117647,-0.16176470588235325,-0.41176470588235237,0.07352941176470651,17,17,17,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-keep4-s42,17
close_prob_pre_filter,0.0027782872619131578,0.001808804237979079,-0.0009694830239340788,-0.0023837305233630956,-1.7211032020090435e-05,17,17,17,m1_lower,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-keep4-s42,17
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,17,17,17,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-keep4-s42,17
eos_after_forced_close_prob,0.9999986173651292,0.9999979442184883,-6.731466408727016e-07,-1.5828359590602804e-06,-4.231215769423553e-08,17,17,17,m1_lower,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,early_remaining,qwen3-4b-keep4-s42,17
next_event_close_rate,0.017857142857142856,0.024553571428571428,0.006696428571428572,0.0,0.02008928571428572,28,28,28,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,all,28
continue_rate,0.9821428571428571,0.9754464285714286,-0.006696428571428492,-0.0200892857142857,0.0,28,28,28,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,all,28
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,28,28,28,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,all,28
unresolved_rate,0.0,0.0,0.0,0.0,0.0,28,28,28,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,all,28
margin_first_policy,-5.86734693877551,-6.052295918367348,-0.1849489795918382,-0.4081632653061247,0.05739795918367285,28,28,28,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,all,28
margin_first_raw,-5.607142857142857,-5.736607142857143,-0.12946428571428648,-0.2857142857142865,0.04017857142857206,28,28,28,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,all,28
close_prob_pre_filter,0.04526200529145157,0.05209166565042639,0.0068296603589748164,-0.0035723817314434582,0.01897582830907768,28,28,28,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,all,28
close_sampler_prob,0.01832931087002354,0.025077569311451126,0.0067482584414275855,0.0,0.017304401378561554,28,28,28,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,all,28
eos_after_forced_close_prob,0.9999991076925646,0.9999990602552368,-4.7437327843624644e-08,-1.7685801470546103e-07,9.295718313429001e-08,28,28,28,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,all,28
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,15,15,15,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-cleanv2-s42,15
continue_rate,1.0,1.0,0.0,0.0,0.0,15,15,15,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-cleanv2-s42,15
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,15,15,15,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-cleanv2-s42,15
unresolved_rate,0.0,0.0,0.0,0.0,0.0,15,15,15,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-cleanv2-s42,15
margin_first_policy,-6.261904761904763,-6.630952380952381,-0.3690476190476186,-0.6904761904761916,-0.0357142857142847,15,15,15,m1_lower,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-cleanv2-s42,15
margin_first_raw,-5.883333333333334,-6.141666666666667,-0.25833333333333286,-0.4833333333333334,-0.025000000000000334,15,15,15,m1_lower,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-cleanv2-s42,15
close_prob_pre_filter,0.027660861235444756,0.027193298316104064,-0.0004675629193406916,-0.009841630337779695,0.009528252851760064,15,15,15,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-cleanv2-s42,15
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,15,15,15,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-cleanv2-s42,15
eos_after_forced_close_prob,0.9999991020607144,0.9999990554516667,-4.6609047732459885e-08,-2.614256396443748e-07,1.769605291995768e-07,15,15,15,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-cleanv2-s42,15
next_event_close_rate,0.038461538461538464,0.052884615384615384,0.01442307692307692,0.0,0.04326923076923077,13,13,13,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-keep4-s42,13
continue_rate,0.9615384615384616,0.9471153846153846,-0.014423076923076983,-0.04326923076923084,0.0,13,13,13,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-keep4-s42,13
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,13,13,13,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-keep4-s42,13
unresolved_rate,0.0,0.0,0.0,0.0,0.0,13,13,13,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-keep4-s42,13
margin_first_policy,-5.412087912087912,-5.384615384615387,0.0274725274725256,-0.2335164835164827,0.302197802197802,13,13,13,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-keep4-s42,13
margin_first_raw,-5.288461538461538,-5.269230769230769,0.019230769230769162,-0.16346153846153832,0.21153846153846168,13,13,13,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-keep4-s42,13
close_prob_pre_filter,0.0655710176637671,0.08082055103618292,0.015249533372415816,-0.004174670412936578,0.037449378624821,13,13,13,interval_covers_zero,4B,training seed only (cleaned s123 - s42),seed,qwen3-4b-cleanv2-s42,qwen3-4b-cleanv2-s123,test,pre_first_reuse,qwen3-4b-keep4-s42,13
