episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
contiguous,primary,slot,cif_capture_at_k1,0.014256047885756238,0.011303600267574394,-0.0029524476181818447,-0.006342923505025272,0.0004316712839329463,nan,nan,UNRESOLVED
contiguous,primary,slot,cif_capture_at_k2,0.027723122824339724,0.022494164532473042,-0.005228958291866682,-0.009620458534585725,-0.0008003252813706859,nan,nan,DOWN
contiguous,primary,slot,cif_capture_at_k3,0.039153161217591256,0.030406684719775118,-0.008746476497816139,-0.014264731319659746,-0.0034087397723265773,nan,nan,DOWN
contiguous,primary,slot,cif_capture_at_k5,0.048659331762473716,0.03617152085623806,-0.012487810906235658,-0.018649200748885722,-0.006554103681838138,nan,nan,DOWN
contiguous,primary,slot,cif_capture_at_k8,0.05420459791365515,0.03820616890440145,-0.015998429009253703,-0.022424034422554005,-0.009690612258990617,nan,nan,DOWN
contiguous,primary,response,capture_rate,0.05515370705244123,0.038765822784810125,-0.016387884267631103,-0.022832843580470163,-0.010058770343580471,8848,8848,DOWN
contiguous,primary,response,stop_rate,0.9439421338155516,0.961121157323689,0.01717902350813738,0.010736889692585905,0.02373417721518989,8848,8848,UP
contiguous,primary,response,censor_rate,0.0009041591320072332,0.00011301989150090416,-0.0007911392405063291,-0.0018083182640144665,0.0,8848,8848,UNRESOLVED
contiguous,primary,response,stable_orbit_rate,0.00599005424954792,0.004294755877034358,-0.0016952983725135621,-0.0038426763110307413,0.00033905967450271286,8848,8848,UNRESOLVED
contiguous,primary,response,mean_episodes_experienced,2.1912296564195297,2.5793399638336347,0.388110307414105,0.32911109855334536,0.4488019891500903,8848,8848,UP
contiguous,primary,response,zero_episode_rate,0.2750904159132007,0.20716546112115733,-0.06792495479204338,-0.07945580922242317,-0.056509945750452095,8848,8848,DOWN
contiguous,primary,response,mean_reuse_blocks,12.575384267631103,11.224909584086799,-1.350474683544304,-2.7030035036166367,-0.07773225587703367,8848,8848,DOWN
contiguous,primary,response,captured_episode_ordinal_mean,2.9918032786885247,2.638483965014577,-0.35331931367394764,-0.6176618136386368,-0.09985106714269562,488,343,DOWN
contiguous,primary,response,recovered_before_capture_mean,1.9918032786885247,1.6384839650145773,-0.3533193136739474,-0.617661813638637,-0.09985106714269583,488,343,DOWN
contiguous,primary,response,capture_in_first_episode_rate,0.2581967213114754,0.2915451895043732,0.03334846819289777,-0.03184743582181451,0.09889636510437072,488,343,UNRESOLVED
contiguous,primary,response,orbit_given_captured,0.10655737704918032,0.11078717201166181,0.004229794962481492,-0.03722003705354977,0.04722584568100915,488,343,UNRESOLVED
contiguous,primary,response,orbit_given_uncaptured,0.00011961722488038278,0.0,-0.00011961722488038278,-0.0003603181610628164,0.0,8360,8505,UNRESOLVED
