model_tag,model_path,probe_id,stable_prompt_id,m,anchor_region,k_1based,gold_blocks,s_R_C1,s_N_C1,s_R_C2,s_N_C2,s_R_C3,s_N_C3,gain_motif,gain_copy,gain_recovery,margin_c1,margin_c2,gain_second,seconds
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,12723c8c7e72093af91bf718,820,8,late,26,32,-0.8988382816314697,-1.7818803787231445,-0.16158591210842133,-2.0020298957824707,-0.006862216629087925,-2.432878255844116,0.9574018865823746,0.7372523695230484,0.22014951705932617,0.8830420970916748,1.8404439836740494,0.5855720555409789,1.09
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,cec32a215c32dbc3be8f651e,313,1,mid,12,28,-1.362310528755188,-0.007229396607726812,-0.6211418509483337,-0.01106916181743145,-0.45540785789489746,-0.02291720360517502,0.7450084430165589,0.7411686778068542,0.0038397652097046375,-1.3550811321474612,-0.6100726891309023,0.17758203484117985,0.72
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,8287c0030a4a4e8489b6521d,313,2,early,2,28,-0.49897798895835876,-1.1065212488174438,-0.4927511215209961,-1.0365980863571167,-0.19343313574790955,-1.0213688611984253,-0.06369629502296448,0.006226867437362671,-0.06992316246032715,0.6075432598590851,0.5438469648361206,0.28408876061439514,0.63
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,b7ab3f2ecfe2a9e565639f5c,313,4,late,21,28,-1.3281996250152588,-0.20387306809425354,-0.9533098936080933,-0.34969139099121094,-0.27477821707725525,-1.0272810459136963,0.5207080543041229,0.3748897314071655,0.1458183228969574,-1.1243265569210052,-0.6036185026168823,1.3561213314533234,0.85
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,a710465d9fdbf22164a5b6b4,313,8,mid,14,28,-1.058907151222229,-0.34976884722709656,-0.7552914023399353,-0.4208095669746399,-0.14566688239574432,-0.8417229056358337,0.37465646862983704,0.3036157488822937,0.07104071974754333,-0.7091383039951324,-0.3344818353652954,1.0305378586053848,0.82
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,720066b23fab6d11a4745bed,442,1,early,8,30,-1.1402391195297241,-0.3614893853664398,-0.945870041847229,-0.3469051122665405,-0.678811252117157,-0.33471956849098206,0.17978480458259583,0.19436907768249512,-0.014584273099899292,-0.7787497341632843,-0.5989649295806885,0.25487324595451355,0.59
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,4d8ca56e3b4dc029ab7565cb,442,2,late,21,30,-1.1936848163604736,-0.4434962272644043,-0.7071072459220886,-0.3976081311702728,-0.38005760312080383,-0.3722872734069824,0.44068947434425354,0.486577570438385,-0.04588809609413147,-0.7501885890960693,-0.3094991147518158,0.3017287850379944,0.72
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,fcceca4eee47cd4470c5db0d,442,4,mid,20,30,-1.1219226121902466,-0.4332086443901062,-1.0729944705963135,-0.736477792263031,-0.6747570037841797,-0.8938619494438171,0.3521972894668579,0.048928141593933105,0.3032691478729248,-0.6887139678001404,-0.33651667833328247,0.5556216239929199,0.73
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,1c5c6833b39be94fd4072766,442,8,early,9,30,-0.9788475036621094,-0.5299938917160034,-0.8960151672363281,-0.4489259719848633,-0.8796215057373047,-0.4271776080131531,0.0017644166946411133,0.08283233642578125,-0.08106791973114014,-0.44885361194610596,-0.44708919525146484,-0.005354702472686768,0.66
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,0487a6382d06912f858cb189,803,1,late,38,53,-0.9971861243247986,-0.0010629653697833419,-0.6660768389701843,-0.00750389089807868,-0.32851505279541016,-0.027400780469179153,0.3375502108829096,0.33110928535461426,0.006440925528295338,-0.9961231589550152,-0.6585729480721056,0.35745867574587464,0.82
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,9e4e34f183a542c5678bb2d5,803,2,mid,29,53,-1.0610920190811157,-0.001409339951351285,-0.6797058582305908,-0.02034778706729412,-0.4456131160259247,-0.07972583919763565,0.40032460796646774,0.3813861608505249,0.018938447115942836,-1.0596826791297644,-0.6593580711632967,0.29347079433500767,0.75
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,daec73172d70d146cf74edf9,803,4,early,16,53,-2.272817611694336,-0.0016918182373046875,-1.9261384010314941,-0.005063438322395086,-0.9987809658050537,-0.01932354085147381,0.3500508307479322,0.3466792106628418,0.003371620085090399,-2.2711257934570312,-1.921074962709099,0.9416175377555192,0.66
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,802809ccff093c20967a1292,803,8,late,47,53,-1.944100260734558,-0.0009435653919354081,-1.3471463918685913,-0.009732628241181374,-0.3401901423931122,-0.0419742576777935,0.6057429317152128,0.5969538688659668,0.008789062849245965,-1.9431566953426227,-1.33741376362741,1.0391978789120913,0.98
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,2170bed7afd383d9ff753db0,1063,1,mid,36,84,-1.446853756904602,-0.06056571006774902,-1.2887303829193115,-0.08031129837036133,-1.1126927137374878,-0.12473821640014648,0.17786896228790283,0.15812337398529053,0.019745588302612305,-1.386288046836853,-1.2084190845489502,0.2204645872116089,1.08
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,8c634b8a5726f03fe54a0c40,1063,2,early,28,84,-1.249987006187439,-0.6918864846229553,-0.7778190970420837,-0.7088396549224854,-0.3603891432285309,-0.6885155439376831,0.48912107944488525,0.4721679091453552,0.01695317029953003,-0.5581005215644836,-0.06897944211959839,0.3971058428287506,1.01
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,306d5c29bf259ec557fd5419,1063,4,late,80,84,-1.1365032196044922,-0.049771446734666824,-0.6390781402587891,-0.28997477889060974,-0.3729095458984375,-0.4349752366542816,0.737628411501646,0.4974250793457031,0.24020333215594292,-1.0867317728698254,-0.3491033613681793,0.41116905212402344,1.58
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,c4097103ddbb961fbcde58d4,1063,8,mid,43,84,-2.089512825012207,-0.403522789478302,-0.4925011396408081,-0.34181419014930725,-0.2721944749355316,-0.3346880376338959,1.5353030860424042,1.597011685371399,-0.06170859932899475,-1.685990035533905,-0.15068694949150085,0.2131805121898651,1.21
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,2953f7fa95babd9e3c1dba4e,20,1,early,17,90,-0.3447239398956299,-0.5734570622444153,-0.469907283782959,-0.6133797764778137,-0.5156152248382568,-0.5697977542877197,-0.08526062965393066,-0.1251833438873291,0.03992271423339844,0.2287331223487854,0.14347249269485474,-0.08928996324539185,0.84
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,a001216ec311ab28b1c782a6,20,2,late,71,90,-1.055504560470581,-0.13835589587688446,-0.7506529688835144,-0.17554940283298492,-0.3861985206604004,-0.24748188257217407,0.3420450985431671,0.30485159158706665,0.037193506956100464,-0.9171486645936966,-0.5751035660505295,0.43638692796230316,1.44
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,7d4ab15a4c3c559e63065db2,20,4,mid,45,90,-2.003551959991455,-0.003511701477691531,-1.029025673866272,-0.040130071341991425,-0.3056339621543884,-0.270313560962677,1.011144655989483,0.9745262861251831,0.03661836986429989,-2.0000402585137635,-0.9888956025242805,0.9535752013325691,1.16
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,874d8579757275bfd450edd7,20,8,early,30,90,-1.2924442291259766,-0.46311455965042114,-0.8846502304077148,-0.8075264096260071,-0.3561248779296875,-0.944252610206604,0.7522058486938477,0.4077939987182617,0.34441184997558594,-0.8293296694755554,-0.07712382078170776,0.6652515530586243,1.04
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,51bf4a2d7e2e3df70bb7bec4,332,1,late,36,46,-0.9840512275695801,-0.44159039855003357,-0.8874618411064148,-0.4751858413219452,-0.46966952085494995,-0.5137287974357605,0.1301848292350769,0.09658938646316528,0.03359544277191162,-0.5424608290195465,-0.4122759997844696,0.45633527636528015,1.07
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,5724f4957ac48e0b498de328,332,2,mid,26,46,-1.5864025354385376,-0.02478046528995037,-0.9443167448043823,-0.12654171884059906,-0.6321820616722107,-0.1861923187971115,0.743847044184804,0.6420857906341553,0.10176125355064869,-1.5616220701485872,-0.8177750259637833,0.3717852830886841,0.97
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,75780dc10c32555bbd73243e,332,4,early,9,46,-0.7172194719314575,-0.8707031607627869,-0.48831385374069214,-0.8661552667617798,-0.21354587376117706,-0.8593744039535522,0.2243577241897583,0.22890561819076538,-0.00454789400100708,0.15348368883132935,0.37784141302108765,0.26798711717128754,0.8
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,3eea09cf6119b36668863b4f,332,8,late,42,46,-0.5904101133346558,-1.2024662494659424,-0.5468432307243347,-1.3198782205581665,-0.06520557403564453,-1.6100212335586548,0.16097885370254517,0.043566882610321045,0.11741197109222412,0.6120561361312866,0.7730349898338318,0.7717806696891785,1.23
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,1596d6a6987701aadc7be7e8,282,1,mid,9,14,-1.0608545541763306,-0.0001862049102783203,-0.38522136211395264,-0.004024982452392578,-0.17760217189788818,-0.014470338821411133,0.6794719696044922,0.6756331920623779,0.003838777542114258,-1.0606683492660522,-0.38119637966156006,0.218064546585083,0.62
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,3de996dce905d2402c88824f,282,2,early,4,14,-1.4801979064941406,-0.0029885610565543175,-1.6410927772521973,-0.00588862132281065,-0.6745715141296387,-0.017085902392864227,-0.1579948104918003,-0.16089487075805664,0.0029000602662563324,-1.4772093454375863,-1.6352041559293866,0.9777185441926122,0.58
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,4089c74129e54f7a333d9f27,282,4,late,13,14,-0.7076854705810547,-0.254014253616333,-0.6219418048858643,-0.20927315950393677,-0.35692310333251953,-0.2022441029548645,0.04100257158279419,0.08574366569519043,-0.04474109411239624,-0.4536712169647217,-0.4126686453819275,0.25798964500427246,0.71
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,08d33fee3a7b5c24a13af17e,282,8,mid,9,14,-1.22037672996521,-0.0001862049102783203,-0.7581798434257507,-0.004095315933227539,-0.23193973302841187,-0.030050277709960938,0.46610599756240845,0.46219688653945923,0.003909111022949219,-1.2201905250549316,-0.7540845274925232,0.5521950721740723,0.69
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,7c62b86962db49ff959024bd,372,1,early,4,12,-0.5945361852645874,-0.010182641446590424,-0.5344144701957703,-0.04177960753440857,-0.4363954961299896,-0.07379809767007828,0.09171868115663528,0.06012171506881714,0.031596966087818146,-0.584353543817997,-0.4926348626613617,0.13003746420145035,0.5
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,30900aecc158203beb3146ef,372,2,late,9,12,-1.7848598957061768,-0.010259204544126987,-1.6330645084381104,-0.024578941985964775,-0.3320377469062805,-0.054671816527843475,0.1661151247099042,0.1517953872680664,0.014319737441837788,-1.7746006911620498,-1.6084855664521456,1.3311196360737085,0.56
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,a338e9556f3a175d7712417d,372,4,mid,6,12,-0.8228634595870972,-0.7066449522972107,-0.7595928907394409,-0.7315747141838074,-0.5010072588920593,-0.803558349609375,0.08820033073425293,0.06327056884765625,0.02492976188659668,-0.11621850728988647,-0.028018176555633545,0.3305692672729492,0.54
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,08b87e14581fb4957897d55c,372,8,late,9,12,-2.7225470542907715,-0.010259204544126987,-2.4453816413879395,-0.03592342883348465,-0.850156307220459,-0.09202003479003906,0.3028296371921897,0.27716541290283203,0.025664224289357662,-2.7122878497466445,-2.409458212554455,1.6513219401240349,0.62
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,3792e641f43277a5ddfc1283,337,1,early,21,81,-1.383291244506836,-0.09807968139648438,-1.3789833784103394,-0.15449190139770508,-1.360211968421936,-0.19385552406311035,0.060720086097717285,0.004307866096496582,0.0564122200012207,-1.2852115631103516,-1.2244914770126343,0.058135032653808594,0.88
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,22064c359e308e482d7c4729,337,2,mid,47,81,-1.488337516784668,-0.07752196490764618,-1.300790548324585,-0.14642302691936493,-0.6973781585693359,-0.15332412719726562,0.25644803047180176,0.187546968460083,0.06890106201171875,-1.4108155518770218,-1.15436752140522,0.6103134900331497,1.22
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,a713d08dcbcf69dbbce00769,337,4,early,8,81,-1.1565849781036377,-0.0004836188454646617,-0.7996671795845032,-0.01886410266160965,-0.5907686352729797,-0.20846346020698547,0.3752982823352795,0.3569177985191345,0.018380483816144988,-1.156101359258173,-0.7808030769228935,0.39849790185689926,0.77
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,99c3b8315e330c11103adaf3,337,8,late,58,81,-1.0432260036468506,-0.31307369470596313,-0.7601528167724609,-0.5587268471717834,-0.4300142824649811,-0.8167190551757812,0.52872633934021,0.28307318687438965,0.2456531524658203,-0.7301523089408875,-0.2014259696006775,0.5881307423114777,1.47
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,953981154f6c9b83a52363fe,550,1,mid,38,83,-0.9927901029586792,-0.01278513204306364,-0.7167159914970398,-0.08133229613304138,-0.5396032333374023,-0.12759573757648468,0.34462127555161715,0.2760741114616394,0.06854716408997774,-0.9800049709156156,-0.6353836953639984,0.22337619960308075,1.09
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,0a86a3fa1a1ff8633e5bfdfd,550,2,early,11,83,-1.125253677368164,-0.9572055339813232,-0.9326680302619934,-1.0163862705230713,-0.3937135338783264,-1.0237443447113037,0.2517663836479187,0.19258564710617065,0.05918073654174805,-0.16804814338684082,0.08371824026107788,0.5463125705718994,0.8
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,a4cb8657a5d9f8671aa6ce79,550,4,late,64,83,-1.2002487182617188,-0.9288159012794495,-0.8647015690803528,-1.1672453880310059,-0.2791362404823303,-1.239955186843872,0.5739766359329224,0.33554714918136597,0.2384294867515564,-0.2714328169822693,0.3025438189506531,0.6582751274108887,1.39
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,a8400cc2110152cd600a9eaf,550,8,mid,44,83,-2.326951265335083,-0.010202726349234581,-1.6903870105743408,-0.03617715835571289,-0.46518754959106445,-0.1261509358882904,0.6625386867672205,0.6365642547607422,0.02597443200647831,-2.3167485389858484,-1.654209852218628,1.3151732385158539,1.22
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,8d2cea81d54ba16f6e06c8db,522,1,early,5,29,-1.6900864839553833,-0.8410388827323914,-1.309781789779663,-0.7461071610450745,-0.9379855990409851,-0.7562114596366882,0.2853729724884033,0.3803046941757202,-0.0949317216873169,-0.8490476012229919,-0.5636746287345886,0.38190048933029175,0.51
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,d28bc68019e4365133699c3a,522,2,late,26,29,-0.8392700552940369,-1.9074437618255615,-0.76271653175354,-1.8538306951522827,-0.4625392556190491,-1.8078441619873047,0.022940456867218018,0.07655352354049683,-0.05361306667327881,1.0681737065315247,1.0911141633987427,0.25419074296951294,0.7
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,e5801a7d9bdfc1eb539fd461,522,4,mid,13,29,-3.1680428981781006,-1.5940337181091309,-2.7258172035217285,-1.6637581586837769,-2.0348663330078125,-1.7062958478927612,0.5119501352310181,0.44222569465637207,0.069724440574646,-1.5740091800689697,-1.0620590448379517,0.7334885597229004,0.6
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,eea0713f659145877f729726,522,8,early,8,29,-1.579145908355713,-0.03782195970416069,-1.1959397792816162,-0.08628006279468536,-0.4501476287841797,-0.22486381232738495,0.43166423216462135,0.3832061290740967,0.04845810309052467,-1.5413239486515522,-1.1096597164869308,0.8843759000301361,0.61
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,adc0ea97cfc982846ab95e7a,237,1,late,55,58,-1.2799108028411865,-0.3900662958621979,-1.1761153936386108,-0.35520026087760925,-0.5662190318107605,-0.3710155487060547,0.06892937421798706,0.10379540920257568,-0.03486603498458862,-0.8898445069789886,-0.8209151327610016,0.6257116496562958,1.18
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,c24b27a1fd529cfdb1d02449,237,2,mid,34,58,-1.35458505153656,-0.07819151878356934,-1.0420150756835938,-0.16368579864501953,-0.5823730826377869,-0.20742130279541016,0.3980642557144165,0.3125699758529663,0.0854942798614502,-1.2763935327529907,-0.8783292770385742,0.5033774971961975,0.96
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,bd877b1f19fe8896c152711c,237,4,early,6,58,-0.5906122922897339,-0.46117153763771057,-0.5147571563720703,-0.4327339828014374,-0.23883068561553955,-0.45062652230262756,0.04741758108139038,0.07585513591766357,-0.028437554836273193,-0.12944075465202332,-0.08202317357063293,0.29381901025772095,0.67
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,0c442d36ec68bb4b86edd337,237,8,late,52,58,-1.1791577339172363,-0.5441727638244629,-0.4677763879299164,-0.5447186231613159,-0.14188078045845032,-0.4969169497489929,0.711927205324173,0.71138134598732,0.0005458593368530273,-0.6349849700927734,0.07694223523139954,0.27809393405914307,1.24
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,199aa2a79bf2115730addd43,782,1,mid,27,60,-0.4600495994091034,-0.383571982383728,-0.4071960747241974,-0.38521212339401245,-0.2816888391971588,-0.40746742486953735,0.05449366569519043,0.052853524684906006,0.0016401410102844238,-0.07647761702537537,-0.021983951330184937,0.14776253700256348,0.81
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,75bbd8700f298a26d328514f,782,2,early,11,60,-1.5931099653244019,-0.07046302407979965,-1.3591409921646118,-0.21061913669109344,-0.4691726267337799,-0.22486750781536102,0.37412508577108383,0.23396897315979004,0.1401561126112938,-1.5226469412446022,-1.1485218554735184,0.9042167365550995,0.65
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,2dde787e748458c83df4b4ff,782,4,late,42,60,-1.3530480861663818,-0.01427132822573185,-0.3861907124519348,-0.04930741712450981,-0.04914049059152603,-0.32116222381591797,1.001893462613225,0.966857373714447,0.03503608889877796,-1.33877675794065,-0.336883295327425,0.6089050285518169,1.0
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,3aa6948389eac679c5e4b6fa,782,8,mid,39,60,-0.7974894642829895,-0.32401013374328613,-0.2826952040195465,-0.4274349510669708,-0.031025521457195282,-0.7422337532043457,0.6182190775871277,0.514794260263443,0.10342481732368469,-0.47347933053970337,0.14473974704742432,0.5664684846997261,1.02
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,194c98cf3bd7d516a7b3010e,216,1,early,14,70,-1.6062880754470825,-0.007922490127384663,-0.7479923963546753,-0.023446189239621162,-0.5355864763259888,-0.038941700011491776,0.8738193782046437,0.8582956790924072,0.0155236991122365,-1.5983655853196979,-0.7245462071150541,0.22790143080055714,0.9
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,a960b4b599ba4c17736d86f3,216,2,late,65,70,-0.6321209073066711,-0.970870316028595,-0.5238808989524841,-1.0300341844558716,-0.3025095462799072,-1.1457955837249756,0.16740387678146362,0.10824000835418701,0.05916386842727661,0.33874940872192383,0.5061532855033875,0.3371327519416809,1.48
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,7a6a2b4f55ea9415823a1843,216,4,mid,44,70,-0.6772871017456055,-0.6351242065429688,-0.46842873096466064,-0.625596821308136,-0.17562124133110046,-0.7681699395179749,0.19933098554611206,0.20885837078094482,-0.009527385234832764,-0.04216289520263672,0.15716809034347534,0.43538060784339905,1.27
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,e95f10b7df64c1263a81cbca,216,8,early,8,70,-0.5327941179275513,-0.7791673541069031,-0.39832624793052673,-0.7161602973937988,-0.3782367706298828,-0.6924840807914734,0.07146081328392029,0.13446786999702454,-0.06300705671310425,0.2463732361793518,0.3178340494632721,-0.0035867393016815186,0.91
